"country","year","continent","oil_consumption"
"Spain",1976,"Europe",6.34042808443109
"Spain",1977,"Europe",6.28294875726471
"Spain",1978,"Europe",6.31227731169956
"Spain",1979,"Europe",6.37044364378031
"Spain",1980,"Europe",6.42758655982416
"Spain",1981,"Europe",6.39534339777477
"Spain",1982,"Europe",6.33911867556026
"Spain",1983,"Europe",6.34113677919314
"Spain",1984,"Europe",6.28262369252913
"Spain",1985,"Europe",6.24461534378741
"Spain",1986,"Europe",6.23536908987012
"Spain",1987,"Europe",6.28433376801368
"Spain",1988,"Europe",6.3078980571352
"Spain",1989,"Europe",6.35469868244094
"Spain",1990,"Europe",6.32212708290922
"Spain",1991,"Europe",6.3435165718029
"Spain",1992,"Europe",6.45834612030468
"Spain",1993,"Europe",6.41142902940492
"Spain",1994,"Europe",6.46018610485116
"Spain",1995,"Europe",6.52232365387387
"Spain",1996,"Europe",6.55081887229357
"Spain",1997,"Europe",6.58866922298836
"Spain",1998,"Europe",6.66775291310006
"Spain",1999,"Europe",6.70186453831539
"Spain",2000,"Europe",6.71443627129613
"Spain",2001,"Europe",6.75748340020383
"Spain",2002,"Europe",6.76505858443145
"Spain",2003,"Europe",6.79468064140228
"Spain",2004,"Europe",6.82332203030729
"Spain",2005,"Europe",6.83296923083299
"Spain",2006,"Europe",6.84082242705427
"Spain",2007,"Europe",6.84510936573185
"Spain",2008,"Europe",6.80999469939899
"Spain",2009,"Europe",6.74379295535088
"Spain",2010,"Europe",6.71727734922987
"Spain",2011,"Europe",6.66940036934735
"Spain",2012,"Europe",6.60355892668854
"Spain",2013,"Europe",6.54063886931753
"Spain",2014,"Europe",6.53709586369084
"Spain",2015,"Europe",6.56866060678059
"Spain",2016,"Europe",6.60235177204923
"Spain",2017,"Europe",6.60682719755781
"Spain",2018,"Europe",6.62645016378235
"Spain",2019,"Europe",6.62730565586826
"Italy",1965,"Europe",6.41468607280536
"Italy",1966,"Europe",6.5124063295611
"Italy",1967,"Europe",6.61388744744327
"Italy",1968,"Europe",6.71157614799173
"Italy",1969,"Europe",6.8082453927432
"Italy",1970,"Europe",6.93154016263806
"Italy",1971,"Europe",7.00432103385845
"Italy",1972,"Europe",7.05294853200667
"Italy",1973,"Europe",7.10416874346431
"Italy",1974,"Europe",7.07672898153783
"Italy",1975,"Europe",7.01399191073815
"Italy",1976,"Europe",7.05800292329479
"Italy",1977,"Europe",7.0300614033661
"Italy",1978,"Europe",7.07892066986263
"Italy",1979,"Europe",7.11147622678198
"Italy",1980,"Europe",7.05952484048157
"Italy",1981,"Europe",7.03768293594451
"Italy",1982,"Europe",6.98593502164424
"Italy",1983,"Europe",6.95982292348324
"Italy",1984,"Europe",6.91284132310432
"Italy",1985,"Europe",6.90765027346925
"Italy",1986,"Europe",6.93132238037356
"Italy",1987,"Europe",6.97316748084953
"Italy",1988,"Europe",6.99090270050146
"Italy",1989,"Europe",7.0194147147241
"Italy",1990,"Europe",7.00742955859874
"Italy",1991,"Europe",7.00014665777362
"Italy",1992,"Europe",7.02039176048564
"Italy",1993,"Europe",7.00208588825478
"Italy",1994,"Europe",7.00002721162067
"Italy",1995,"Europe",7.03273105144221
"Italy",1996,"Europe",7.01866586446944
"Italy",1997,"Europe",7.02261850057157
"Italy",1998,"Europe",7.02540319439908
"Italy",1999,"Europe",7.02311850035917
"Italy",2000,"Europe",7.01716199770857
"Italy",2001,"Europe",7.00912343577037
"Italy",2002,"Europe",7.00946313178185
"Italy",2003,"Europe",7.00115636489856
"Italy",2004,"Europe",6.97269715626068
"Italy",2005,"Europe",6.9401924589888
"Italy",2006,"Europe",6.9393770004855
"Italy",2007,"Europe",6.90807522779306
"Italy",2008,"Europe",6.85657776736519
"Italy",2009,"Europe",6.78273952516582
"Italy",2010,"Europe",6.75270602889485
"Italy",2011,"Europe",6.71577603651024
"Italy",2012,"Europe",6.64798534632377
"Italy",2013,"Europe",6.55865160053972
"Italy",2014,"Europe",6.50422080599804
"Italy",2015,"Europe",6.54414635044048
"Italy",2016,"Europe",6.5519513841414
"Italy",2017,"Europe",6.55874658837214
"Italy",2018,"Europe",6.58318651409699
"Italy",2019,"Europe",6.53866501144752
"Netherlands",1965,"Europe",5.69007225092295
"Netherlands",1966,"Europe",5.77109215258956
"Netherlands",1967,"Europe",5.79294348397427
"Netherlands",1968,"Europe",5.86864133105516
"Netherlands",1969,"Europe",5.95544350952877
"Netherlands",1970,"Europe",6.06155481623382
"Netherlands",1971,"Europe",6.0492616458342
"Netherlands",1972,"Europe",6.1586280488618
"Netherlands",1973,"Europe",6.19018629915858
"Netherlands",1974,"Europe",6.03628493737945
"Netherlands",1975,"Europe",6.02222650875802
"Netherlands",1976,"Europe",6.14035642363605
"Netherlands",1977,"Europe",6.09926458471096
"Netherlands",1978,"Europe",6.12072370170592
"Netherlands",1979,"Europe",6.19532741488966
"Netherlands",1980,"Europe",6.12836588009963
"Netherlands",1981,"Europe",6.05649825811881
"Netherlands",1982,"Europe",5.92178751306376
"Netherlands",1983,"Europe",5.868010775679
"Netherlands",1984,"Europe",5.85512063161782
"Netherlands",1985,"Europe",5.86690988565822
"Netherlands",1986,"Europe",5.97018217553005
"Netherlands",1987,"Europe",5.97731998274176
"Netherlands",1988,"Europe",6.03657174700675
"Netherlands",1989,"Europe",6.02321269854741
"Netherlands",1990,"Europe",6.06036074725574
"Netherlands",1991,"Europe",6.01946874351758
"Netherlands",1992,"Europe",6.06819871065748
"Netherlands",1993,"Europe",6.0562147645863
"Netherlands",1994,"Europe",6.0498891034955
"Netherlands",1995,"Europe",6.10364301760004
"Netherlands",1996,"Europe",6.10342399186141
"Netherlands",1997,"Europe",6.14151899166418
"Netherlands",1998,"Europe",6.15332188280083
"Netherlands",1999,"Europe",6.17233505163462
"Netherlands",2000,"Europe",6.18660566441104
"Netherlands",2001,"Europe",6.23387921194093
"Netherlands",2002,"Europe",6.23844375856783
"Netherlands",2003,"Europe",6.23992295640213
"Netherlands",2004,"Europe",6.28493980660053
"Netherlands",2005,"Europe",6.34464112890746
"Netherlands",2006,"Europe",6.34050567749431
"Netherlands",2007,"Europe",6.36909757799319
"Netherlands",2008,"Europe",6.3187644894128
"Netherlands",2009,"Europe",6.27304303049928
"Netherlands",2010,"Europe",6.29145802227391
"Netherlands",2011,"Europe",6.3034739215299
"Netherlands",2012,"Europe",6.25167649700733
"Netherlands",2013,"Europe",6.20055988269613
"Netherlands",2014,"Europe",6.15358764827606
"Netherlands",2015,"Europe",6.12949891112209
"Netherlands",2016,"Europe",6.16093724303303
"Netherlands",2017,"Europe",6.12228226103482
"Netherlands",2018,"Europe",6.14717472457214
"Netherlands",2019,"Europe",6.12994958763434
"Belgium",1965,"Europe",5.23896537209777
"Belgium",1966,"Europe",5.25890063418425
"Belgium",1967,"Europe",5.35678436825773
"Belgium",1968,"Europe",5.50601829193139
"Belgium",1969,"Europe",5.64903409552465
"Belgium",1970,"Europe",5.73601084957423
"Belgium",1971,"Europe",5.76053136020644
"Belgium",1972,"Europe",5.83913761989913
"Belgium",1973,"Europe",5.88789409499665
"Belgium",1974,"Europe",5.76108865535587
"Belgium",1975,"Europe",5.70877001616724
"Belgium",1976,"Europe",5.75096181834112
"Belgium",1977,"Europe",5.73437633974083
"Belgium",1978,"Europe",5.799277485863
"Belgium",1979,"Europe",5.79309897059434
"Belgium",1980,"Europe",5.71433658359473
"Belgium",1981,"Europe",5.62722895047376
"Belgium",1982,"Europe",5.57266720846508
"Belgium",1983,"Europe",5.47548399282219
"Belgium",1984,"Europe",5.44251294408217
"Belgium",1985,"Europe",5.45740867847054
"Belgium",1986,"Europe",5.57955622601296
"Belgium",1987,"Europe",5.58672042902403
"Belgium",1988,"Europe",5.61763254469633
"Belgium",1989,"Europe",5.59959164501925
"Belgium",1990,"Europe",5.66216849993574
"Belgium",1991,"Europe",5.73034325982419
"Belgium",1992,"Europe",5.74659608459318
"Belgium",1993,"Europe",5.73035948950665
"Belgium",1994,"Europe",5.81957835203556
"Belgium",1995,"Europe",5.80931897482784
"Belgium",1996,"Europe",5.89022607967972
"Belgium",1997,"Europe",5.91262153617711
"Belgium",1998,"Europe",5.92733127717838
"Belgium",1999,"Europe",5.89270166357627
"Belgium",2000,"Europe",5.91770766716033
"Belgium",2001,"Europe",5.93315458814143
"Belgium",2002,"Europe",5.93831426643027
"Belgium",2003,"Europe",5.99159453865871
"Belgium",2004,"Europe",6.00276297876578
"Belgium",2005,"Europe",5.99720305035775
"Belgium",2006,"Europe",5.99361473379886
"Belgium",2007,"Europe",6.00266904166402
"Belgium",2008,"Europe",6.0521385794684
"Belgium",2009,"Europe",5.94796710175885
"Belgium",2010,"Europe",5.98243137054021
"Belgium",2011,"Europe",5.91358678591239
"Belgium",2012,"Europe",5.88041845470253
"Belgium",2013,"Europe",5.90651649454517
"Belgium",2014,"Europe",5.89277340829754
"Belgium",2015,"Europe",5.92417558029348
"Belgium",2016,"Europe",5.94036597060378
"Belgium",2017,"Europe",5.95805253076274
"Belgium",2018,"Europe",5.97885032123503
"Belgium",2019,"Europe",5.94974371125086
"Poland",1965,"Europe",4.16565696374035
"Poland",1966,"Europe",4.20497616127872
"Poland",1967,"Europe",4.28675395416645
"Poland",1968,"Europe",4.51083752825335
"Poland",1969,"Europe",4.6060497990151
"Poland",1970,"Europe",4.66206078619139
"Poland",1971,"Europe",4.72059488740351
"Poland",1972,"Europe",4.83602790644211
"Poland",1973,"Europe",4.93977639695157
"Poland",1974,"Europe",4.99150004405433
"Poland",1975,"Europe",5.07631691165011
"Poland",1976,"Europe",5.17508702120342
"Poland",1977,"Europe",5.24283636858852
"Poland",1978,"Europe",5.30991979727888
"Poland",1979,"Europe",5.32937019780328
"Poland",1980,"Europe",5.31693792292457
"Poland",1981,"Europe",5.25251423674622
"Poland",1982,"Europe",5.19510454294767
"Poland",1983,"Europe",5.22820601264992
"Poland",1984,"Europe",5.25429233109805
"Poland",1985,"Europe",5.27087936382054
"Poland",1986,"Europe",5.30327008158199
"Poland",1987,"Europe",5.31611307937713
"Poland",1988,"Europe",5.34018361564464
"Poland",1989,"Europe",5.33326936630989
"Poland",1990,"Europe",5.24578646453474
"Poland",1991,"Europe",5.1885583025553
"Poland",1992,"Europe",5.09853016957502
"Poland",1993,"Europe",5.12958505626989
"Poland",1994,"Europe",5.18270447442586
"Poland",1995,"Europe",5.19553131189756
"Poland",1996,"Europe",5.35101891887474
"Poland",1997,"Europe",5.39238586669623
"Poland",1998,"Europe",5.52102482278661
"Poland",1999,"Europe",5.56745861529455
"Poland",2000,"Europe",5.48331035189715
"Poland",2001,"Europe",5.45996841954993
"Poland",2002,"Europe",5.47900842814018
"Poland",2003,"Europe",5.49459935479846
"Poland",2004,"Europe",5.56094313528185
"Poland",2005,"Europe",5.59456266966031
"Poland",2006,"Europe",5.67523895683895
"Poland",2007,"Europe",5.7098043069747
"Poland",2008,"Europe",5.735552422745
"Poland",2009,"Europe",5.72448665621449
"Poland",2010,"Europe",5.77783806448561
"Poland",2011,"Europe",5.7738711899314
"Poland",2012,"Europe",5.73558794219271
"Poland",2013,"Europe",5.66291534022827
"Poland",2014,"Europe",5.66676227193629
"Poland",2015,"Europe",5.7114364415097
"Poland",2016,"Europe",5.80581245021757
"Poland",2017,"Europe",5.88768888601554
"Poland",2018,"Europe",5.91310022182906
"Poland",2019,"Europe",5.92299029111676
"Greece",1965,"Europe",3.95667127043024
"Greece",1966,"Europe",4.04457641998798
"Greece",1967,"Europe",4.20652675722686
"Greece",1968,"Europe",4.22979286639715
"Greece",1969,"Europe",4.29188308482092
"Greece",1970,"Europe",4.37168585260456
"Greece",1971,"Europe",4.47126157937017
"Greece",1972,"Europe",4.61831343385423
"Greece",1973,"Europe",4.77009122810188
"Greece",1974,"Europe",4.70657087185823
"Greece",1975,"Europe",4.76437663527599
"Greece",1976,"Europe",4.82672848144794
"Greece",1977,"Europe",4.8453753565639
"Greece",1978,"Europe",4.93048758090983
"Greece",1979,"Europe",4.9865884729377
"Greece",1980,"Europe",4.97661649416796
"Greece",1981,"Europe",4.94770969372459
"Greece",1982,"Europe",4.95244811596563
"Greece",1983,"Europe",4.91124212355146
"Greece",1984,"Europe",4.93571776356933
"Greece",1985,"Europe",4.95224317838254
"Greece",1986,"Europe",4.96697594475584
"Greece",1987,"Europe",5.0496765039603
"Greece",1988,"Europe",5.08191976009589
"Greece",1989,"Europe",5.17876213648238
"Greece",1990,"Europe",5.25314216053691
"Greece",1991,"Europe",5.26435719246444
"Greece",1992,"Europe",5.28004137335279
"Greece",1993,"Europe",5.3040061546655
"Greece",1994,"Europe",5.3274051841073
"Greece",1995,"Europe",5.36967011799328
"Greece",1996,"Europe",5.41019857619599
"Greece",1997,"Europe",5.41839554412781
"Greece",1998,"Europe",5.46468737112792
"Greece",1999,"Europe",5.43977786555878
"Greece",2000,"Europe",5.48341008013778
"Greece",2001,"Europe",5.4990598776132
"Greece",2002,"Europe",5.50924662618267
"Greece",2003,"Europe",5.54893599726239
"Greece",2004,"Europe",5.53211990844787
"Greece",2005,"Europe",5.54129491721534
"Greece",2006,"Europe",5.59286208707086
"Greece",2007,"Europe",5.60205608828475
"Greece",2008,"Europe",5.55083329496071
"Greece",2009,"Europe",5.49346876778009
"Greece",2010,"Europe",5.39639190381131
"Greece",2011,"Europe",5.33985750314253
"Greece",2012,"Europe",5.21596783353101
"Greece",2013,"Europe",5.15458555465799
"Greece",2014,"Europe",5.14458326660599
"Greece",2015,"Europe",5.17779809079877
"Greece",2016,"Europe",5.18011924475532
"Greece",2017,"Europe",5.21382100606952
"Greece",2018,"Europe",5.19351225218191
"Greece",2019,"Europe",5.23491952791807
"Sweden",1965,"Europe",5.43683070365301
"Sweden",1966,"Europe",5.55940004089886
"Sweden",1967,"Europe",5.55602078613333
"Sweden",1968,"Europe",5.67921652071095
"Sweden",1969,"Europe",5.74787910171011
"Sweden",1970,"Europe",5.83232812576806
"Sweden",1971,"Europe",5.77087086710701
"Sweden",1972,"Europe",5.796954005544
"Sweden",1973,"Europe",5.8189012235097
"Sweden",1974,"Europe",5.71151582837849
"Sweden",1975,"Europe",5.7087534322818
"Sweden",1976,"Europe",5.80644736036602
"Sweden",1977,"Europe",5.77560999140409
"Sweden",1978,"Europe",5.9637644164657
"Sweden",1979,"Europe",6.03752957288705
"Sweden",1980,"Europe",5.91251873762161
"Sweden",1981,"Europe",5.80654361486298
"Sweden",1982,"Europe",5.73359367222783
"Sweden",1983,"Europe",5.59348013866433
"Sweden",1984,"Europe",5.54797041550228
"Sweden",1985,"Europe",5.61761437836907
"Sweden",1986,"Europe",5.68342669439913
"Sweden",1987,"Europe",5.5365426151622
"Sweden",1988,"Europe",5.47047915389142
"Sweden",1989,"Europe",5.43035389241579
"Sweden",1990,"Europe",5.42824853614007
"Sweden",1991,"Europe",5.2793027287066
"Sweden",1992,"Europe",5.33126846668772
"Sweden",1993,"Europe",5.31390524188969
"Sweden",1994,"Europe",5.37139588041994
"Sweden",1995,"Europe",5.32102752757433
"Sweden",1996,"Europe",5.38816264092129
"Sweden",1997,"Europe",5.32470610088594
"Sweden",1998,"Europe",5.44531394528238
"Sweden",1999,"Europe",5.40543483785497
"Sweden",2000,"Europe",5.25810976658212
"Sweden",2001,"Europe",5.27516132283083
"Sweden",2002,"Europe",5.29054725728361
"Sweden",2003,"Europe",5.35959118935261
"Sweden",2004,"Europe",5.31616710781083
"Sweden",2005,"Europe",5.31821312676211
"Sweden",2006,"Europe",5.32566498806627
"Sweden",2007,"Europe",5.30161193349747
"Sweden",2008,"Europe",5.24424653416013
"Sweden",2009,"Europe",5.20835983572426
"Sweden",2010,"Europe",5.20466031956638
"Sweden",2011,"Europe",5.12959689423186
"Sweden",2012,"Europe",5.11550568966485
"Sweden",2013,"Europe",5.10311115798909
"Sweden",2014,"Europe",5.08245970853463
"Sweden",2015,"Europe",5.06275324835836
"Sweden",2016,"Europe",5.09736941043048
"Sweden",2017,"Europe",5.09009937285791
"Sweden",2018,"Europe",5.04721148794771
"Sweden",2019,"Europe",5.07342228219502
"Austria",1965,"Europe",4.17911454026392
"Austria",1966,"Europe",4.27387054838059
"Austria",1967,"Europe",4.33804862350149
"Austria",1968,"Europe",4.48273132879551
"Austria",1969,"Europe",4.57714101326659
"Austria",1970,"Europe",4.67333338005457
"Austria",1971,"Europe",4.78429497188376
"Austria",1972,"Europe",4.86084288099015
"Austria",1973,"Europe",4.94119946737626
"Austria",1974,"Europe",4.83021592699182
"Austria",1975,"Europe",4.84078761400677
"Austria",1976,"Europe",4.92304920653759
"Austria",1977,"Europe",4.87974422227879
"Austria",1978,"Europe",4.95286492834604
"Austria",1979,"Europe",4.99327887239802
"Austria",1980,"Europe",4.96910471525608
"Austria",1981,"Europe",4.87245310325631
"Austria",1982,"Europe",4.81956356596949
"Austria",1983,"Europe",4.78824146167259
"Austria",1984,"Europe",4.76054012222008
"Austria",1985,"Europe",4.76213974617914
"Austria",1986,"Europe",4.81403629800416
"Austria",1987,"Europe",4.84316294015251
"Austria",1988,"Europe",4.8361866643208
"Austria",1989,"Europe",4.82215078526689
"Austria",1990,"Europe",4.8613615913485
"Austria",1991,"Europe",4.93782084395646
"Austria",1992,"Europe",4.91128630259441
"Austria",1993,"Europe",4.91949175510874
"Austria",1994,"Europe",4.91084442430995
"Austria",1995,"Europe",4.90852873782488
"Austria",1996,"Europe",4.94245637697284
"Austria",1997,"Europe",4.9580007497578
"Austria",1998,"Europe",4.9954945831617
"Austria",1999,"Europe",4.97813965022062
"Austria",2000,"Europe",4.95704462592318
"Austria",2001,"Europe",5.03871727822321
"Austria",2002,"Europe",5.05959687214492
"Austria",2003,"Europe",5.13846546560102
"Austria",2004,"Europe",5.11127066381431
"Austria",2005,"Europe",5.10718107386881
"Austria",2006,"Europe",5.10644837772628
"Austria",2007,"Europe",5.04535229098388
"Austria",2008,"Europe",5.03556202562011
"Austria",2009,"Europe",4.98382577577452
"Austria",2010,"Europe",5.02692194365894
"Austria",2011,"Europe",4.95811317483715
"Austria",2012,"Europe",4.95760013266156
"Austria",2013,"Europe",4.9889757437852
"Austria",2014,"Europe",4.94734754597145
"Austria",2015,"Europe",4.94315556294911
"Austria",2016,"Europe",4.97738870030262
"Austria",2017,"Europe",4.99150004405433
"Austria",2018,"Europe",5.00499273811007
"Austria",2019,"Europe",5.02559615356962
"Portugal",1965,"Europe",3.41903729979049
"Portugal",1966,"Europe",3.44371393959848
"Portugal",1967,"Europe",3.54194434599024
"Portugal",1968,"Europe",3.61218737680379
"Portugal",1969,"Europe",3.66045425909686
"Portugal",1970,"Europe",3.98350610705001
"Portugal",1971,"Europe",4.10982413307049
"Portugal",1972,"Europe",4.19390327995209
"Portugal",1973,"Europe",4.28859468988133
"Portugal",1974,"Europe",4.35240470543987
"Portugal",1975,"Europe",4.39861331202827
"Portugal",1976,"Europe",4.44498969667719
"Portugal",1977,"Europe",4.43432255126776
"Portugal",1978,"Europe",4.47006040550743
"Portugal",1979,"Europe",4.53731951907992
"Portugal",1980,"Europe",4.60540015954215
"Portugal",1981,"Europe",4.66363718769778
"Portugal",1982,"Europe",4.70971937260751
"Portugal",1983,"Europe",4.71893627561987
"Portugal",1984,"Europe",4.71684571987868
"Portugal",1985,"Europe",4.68521904748885
"Portugal",1986,"Europe",4.74902807632992
"Portugal",1987,"Europe",4.72019386255687
"Portugal",1988,"Europe",4.76623405740211
"Portugal",1989,"Europe",4.99660398068328
"Portugal",1990,"Europe",4.91310331458857
"Portugal",1991,"Europe",4.95528465700752
"Portugal",1992,"Europe",5.05253830410866
"Portugal",1993,"Europe",4.99552842445281
"Portugal",1994,"Europe",4.99335348686173
"Portugal",1995,"Europe",5.11413608153106
"Portugal",1996,"Europe",5.06447301534921
"Portugal",1997,"Europe",5.13352526712078
"Portugal",1998,"Europe",5.2254294190922
"Portugal",1999,"Europe",5.25992990614324
"Portugal",2000,"Europe",5.24027503275416
"Portugal",2001,"Europe",5.23873719909919
"Portugal",2002,"Europe",5.2709358922068
"Portugal",2003,"Europe",5.20653097091733
"Portugal",2004,"Europe",5.22131752465917
"Portugal",2005,"Europe",5.25328861937178
"Portugal",2006,"Europe",5.13163094156249
"Portugal",2007,"Europe",5.14627280063835
"Portugal",2008,"Europe",5.11222872318484
"Portugal",2009,"Europe",5.03571157291472
"Portugal",2010,"Europe",5.01379695743383
"Portugal",2011,"Europe",4.95119663541412
"Portugal",2012,"Europe",4.85751519415019
"Portugal",2013,"Europe",4.88941636250397
"Portugal",2014,"Europe",4.87871783647294
"Portugal",2015,"Europe",4.89726500792395
"Portugal",2016,"Europe",4.88681658032553
"Portugal",2017,"Europe",4.92592671816929
"Portugal",2018,"Europe",4.89145378102602
"Portugal",2019,"Europe",4.95265301155791
"Romania",1965,"Europe",4.43753229457929
"Romania",1966,"Europe",4.47900587536628
"Romania",1967,"Europe",4.60402953569382
"Romania",1968,"Europe",4.65722169285989
"Romania",1969,"Europe",4.7659020195808
"Romania",1970,"Europe",4.84636581367004
"Romania",1971,"Europe",4.86213528577781
"Romania",1972,"Europe",4.92739135683944
"Romania",1973,"Europe",5.04512045321776
"Romania",1974,"Europe",4.96257886068057
"Romania",1975,"Europe",5.09089951569531
"Romania",1976,"Europe",5.20037923670585
"Romania",1977,"Europe",5.27766557881716
"Romania",1978,"Europe",5.38397199023067
"Romania",1979,"Europe",5.44575844439746
"Romania",1980,"Europe",5.39090566356986
"Romania",1981,"Europe",5.28158821129415
"Romania",1982,"Europe",5.2666306017994
"Romania",1983,"Europe",5.15398499565812
"Romania",1984,"Europe",5.11025737639431
"Romania",1985,"Europe",5.17722260316998
"Romania",1986,"Europe",5.24654501006014
"Romania",1987,"Europe",5.343845071824
"Romania",1988,"Europe",5.27902241036507
"Romania",1989,"Europe",5.30969736800429
"Romania",1990,"Europe",5.39375481098115
"Romania",1991,"Europe",5.20752247745841
"Romania",1992,"Europe",5.00765753162565
"Romania",1993,"Europe",4.95427656042687
"Romania",1994,"Europe",4.8793870074863
"Romania",1995,"Europe",5.0677400027904
"Romania",1996,"Europe",5.02563555881315
"Romania",1997,"Europe",5.07053180776902
"Romania",1998,"Europe",4.93900322871317
"Romania",1999,"Europe",4.70872807789554
"Romania",2000,"Europe",4.75814016906719
"Romania",2001,"Europe",4.82174823146014
"Romania",2002,"Europe",4.83037561018072
"Romania",2003,"Europe",4.71150123053036
"Romania",2004,"Europe",4.84782612640502
"Romania",2005,"Europe",4.81423915339736
"Romania",2006,"Europe",4.80093431847853
"Romania",2007,"Europe",4.80327486477087
"Romania",2008,"Europe",4.79773081082451
"Romania",2009,"Europe",4.68105657581922
"Romania",2010,"Europe",4.63377707899709
"Romania",2011,"Europe",4.66075625322764
"Romania",2012,"Europe",4.66731835250302
"Romania",2013,"Europe",4.5757207777628
"Romania",2014,"Europe",4.64634091969177
"Romania",2015,"Europe",4.66286345676656
"Romania",2016,"Europe",4.70885429726497
"Romania",2017,"Europe",4.75460691544627
"Romania",2018,"Europe",4.78206873146779
"Romania",2019,"Europe",4.83575001949267
"Switzerland",1965,"Europe",4.56840246179588
"Switzerland",1966,"Europe",4.62964814139492
"Switzerland",1967,"Europe",4.70811478566964
"Switzerland",1968,"Europe",4.81172083332852
"Switzerland",1969,"Europe",4.89554612671633
"Switzerland",1970,"Europe",5.00948796950437
"Switzerland",1971,"Europe",5.06884130716062
"Switzerland",1972,"Europe",5.09375020080676
"Switzerland",1973,"Europe",5.16721730156389
"Switzerland",1974,"Europe",5.05060572614008
"Switzerland",1975,"Europe",5.0114749414937
"Switzerland",1976,"Europe",5.05002266002886
"Switzerland",1977,"Europe",5.05519429729342
"Switzerland",1978,"Europe",5.08034168874278
"Switzerland",1979,"Europe",5.03790669257937
"Switzerland",1980,"Europe",5.03714738863637
"Switzerland",1981,"Europe",4.95958056774032
"Switzerland",1982,"Europe",4.90281249023412
"Switzerland",1983,"Europe",4.99277677579494
"Switzerland",1984,"Europe",4.96030995214419
"Switzerland",1985,"Europe",4.97783658234487
"Switzerland",1986,"Europe",5.06801072142411
"Switzerland",1987,"Europe",5.00820567830203
"Switzerland",1988,"Europe",5.0111085154427
"Switzerland",1989,"Europe",4.96983413269232
"Switzerland",1990,"Europe",5.0389506050763
"Switzerland",1991,"Europe",5.05601010878425
"Switzerland",1992,"Europe",5.06983458688822
"Switzerland",1993,"Europe",5.00477817461186
"Switzerland",1994,"Europe",5.03767961080625
"Switzerland",1995,"Europe",4.96151507546484
"Switzerland",1996,"Europe",4.9967662283547
"Switzerland",1997,"Europe",5.04751994745199
"Switzerland",1998,"Europe",5.05977460365655
"Switzerland",1999,"Europe",5.02967946390162
"Switzerland",2000,"Europe",4.99921027642679
"Switzerland",2001,"Europe",5.06705343400105
"Switzerland",2002,"Europe",5.01349785970973
"Switzerland",2003,"Europe",4.98632894023171
"Switzerland",2004,"Europe",4.98146048478665
"Switzerland",2005,"Europe",4.99932490545031
"Switzerland",2006,"Europe",5.0239134150421
"Switzerland",2007,"Europe",4.92083457596369
"Switzerland",2008,"Europe",4.98464033381917
"Switzerland",2009,"Europe",5.00030882584562
"Switzerland",2010,"Europe",4.9256727259546
"Switzerland",2011,"Europe",4.89514213467098
"Switzerland",2012,"Europe",4.91372783932719
"Switzerland",2013,"Europe",4.95937708681244
"Switzerland",2014,"Europe",4.85010653974823
"Switzerland",2015,"Europe",4.86249098430387
"Switzerland",2016,"Europe",4.80594542144029
"Switzerland",2017,"Europe",4.83028778758231
"Switzerland",2018,"Europe",4.79346553079374
"Switzerland",2019,"Europe",4.81569039714072
"Ukraine",1985,"Europe",6.6331960573717
"Ukraine",1986,"Europe",6.63661955751656
"Ukraine",1987,"Europe",6.67554575565418
"Ukraine",1988,"Europe",6.59032439957239
"Ukraine",1989,"Europe",6.54508813188596
"Ukraine",1990,"Europe",6.6263759689945
"Ukraine",1991,"Europe",6.53360132035302
"Ukraine",1992,"Europe",6.22959522823044
"Ukraine",1993,"Europe",5.68824573550707
"Ukraine",1994,"Europe",5.46610041622087
"Ukraine",1995,"Europe",5.42375547169647
"Ukraine",1996,"Europe",5.14197345000118
"Ukraine",1997,"Europe",5.11612380156278
"Ukraine",1998,"Europe",5.14920231994438
"Ukraine",1999,"Europe",5.03604309803079
"Ukraine",2000,"Europe",4.97698198746729
"Ukraine",2001,"Europe",5.08373704589432
"Ukraine",2002,"Europe",5.07212542360577
"Ukraine",2003,"Europe",5.10051865410278
"Ukraine",2004,"Europe",5.15478181305011
"Ukraine",2005,"Europe",5.10541199829444
"Ukraine",2006,"Europe",5.14842427697342
"Ukraine",2007,"Europe",5.16311600887919
"Ukraine",2008,"Europe",5.14469987788244
"Ukraine",2009,"Europe",5.09373793079284
"Ukraine",2010,"Europe",5.02857343922727
"Ukraine",2011,"Europe",5.06545170833559
"Ukraine",2012,"Europe",5.02428175613011
"Ukraine",2013,"Europe",4.96809654902491
"Ukraine",2014,"Europe",4.81341124471222
"Ukraine",2015,"Europe",4.68569892937329
"Ukraine",2016,"Europe",4.74474080571441
"Ukraine",2017,"Europe",4.76228503973648
"Ukraine",2018,"Europe",4.74566229650821
"Ukraine",2019,"Europe",4.80427511081639
"Czechia",1965,"Europe",3.85135963286091
"Czechia",1966,"Europe",3.95032021536049
"Czechia",1967,"Europe",4.05714447289945
"Czechia",1968,"Europe",4.15653658247855
"Czechia",1969,"Europe",4.22687753992962
"Czechia",1970,"Europe",4.4108448715024
"Czechia",1971,"Europe",4.50700593720086
"Czechia",1972,"Europe",4.59694646368812
"Czechia",1973,"Europe",4.71406046469616
"Czechia",1974,"Europe",4.73909775012632
"Czechia",1975,"Europe",4.83751130965634
"Czechia",1976,"Europe",4.89291725632746
"Czechia",1977,"Europe",4.93807176969451
"Czechia",1978,"Europe",4.97233788789723
