"country","year","continent","hydro_consumption"
"Czechia",2010,"Europe",1.98554286523578
"Czechia",2011,"Europe",1.71199450075919
"Czechia",2012,"Europe",1.75059019218998
"Czechia",2013,"Europe",1.99102008007893
"Czechia",2014,"Europe",1.58288857720056
"Czechia",2015,"Europe",1.51512723296286
"Czechia",2016,"Europe",1.61760447510049
"Czechia",2017,"Europe",1.54415244573547
"Czechia",2018,"Europe",1.40069024140362
"Czechia",2019,"Europe",1.60542989103656
"Poland",1965,"Europe",0.915890651852815
"Poland",1966,"Europe",0.915890651852815
"Poland",1967,"Europe",0.981329128053377
"Poland",1968,"Europe",1.03033344791482
"Poland",1969,"Europe",0.815364813284194
"Poland",1970,"Europe",1.59513612772324
"Poland",1971,"Europe",1.4743052384426
"Poland",1972,"Europe",1.43150670394144
"Poland",1973,"Europe",1.39970404802981
"Poland",1974,"Europe",1.77563008729817
"Poland",1975,"Europe",1.71163342474877
"Poland",1976,"Europe",1.52148063367496
"Poland",1977,"Europe",1.69488139425157
"Poland",1978,"Europe",1.69175495492331
"Poland",1979,"Europe",1.61522115718983
"Poland",1980,"Europe",1.87717234707619
"Poland",1981,"Europe",1.78271872457591
"Poland",1982,"Europe",1.45768435720656
"Poland",1983,"Europe",1.53965901782618
"Poland",1984,"Europe",1.36634672331019
"Poland",1985,"Europe",1.63977311223017
"Poland",1986,"Europe",1.46163371766571
"Poland",1987,"Europe",1.53126013137008
"Poland",1988,"Europe",1.60763629048747
"Poland",1989,"Europe",1.49939980722516
"Poland",1990,"Europe",1.37270240760042
"Poland",1991,"Europe",1.37826218942263
"Poland",1992,"Europe",1.43413169053405
"Poland",1993,"Europe",1.42142016309526
"Poland",1994,"Europe",1.57360345942488
"Poland",1995,"Europe",1.65860895644055
"Poland",1996,"Europe",1.6815725101933
"Poland",1997,"Europe",1.69689918820409
"Poland",1998,"Europe",1.86004097664446
"Poland",1999,"Europe",1.79109258024035
"Poland",2000,"Europe",1.76814960358892
"Poland",2001,"Europe",1.86035226069367
"Poland",2002,"Europe",1.83402042794256
"Poland",2003,"Europe",1.5177611238622
"Poland",2004,"Europe",1.7309473298313
"Poland",2005,"Europe",1.78002421300963
"Poland",2006,"Europe",1.6989129188617
"Poland",2007,"Europe",1.83386064524669
"Poland",2008,"Europe",1.73923734996894
"Poland",2009,"Europe",1.83114042595191
"Poland",2010,"Europe",2.0313011663519
"Poland",2011,"Europe",1.80055401690955
"Poland",2012,"Europe",1.65956052183731
"Poland",2013,"Europe",1.83322125903565
"Poland",2014,"Europe",1.7166766631037
"Poland",2015,"Europe",1.5357913722658
"Poland",2016,"Europe",1.68435983895136
"Poland",2017,"Europe",1.85785927093258
"Poland",2018,"Europe",1.5904589458363
"Poland",2019,"Europe",1.57877249812322
"Azerbaijan",1985,"Europe",1.2963696535919
"Azerbaijan",1986,"Europe",0.80825998766045
"Azerbaijan",1987,"Europe",0.80825998766045
"Azerbaijan",1988,"Europe",0.667829372575655
"Azerbaijan",1989,"Europe",0.667829372575655
"Azerbaijan",1990,"Europe",1.5295285292058
"Azerbaijan",1991,"Europe",1.58862277272018
"Azerbaijan",1992,"Europe",1.58186114466387
"Azerbaijan",1993,"Europe",1.90939434576127
"Azerbaijan",1994,"Europe",1.62786704790247
"Azerbaijan",1995,"Europe",1.46602932913874
"Azerbaijan",1996,"Europe",1.45371933743468
"Azerbaijan",1997,"Europe",1.56150737867655
"Azerbaijan",1998,"Europe",1.69175495492331
"Azerbaijan",1999,"Europe",1.43341646818863
"Azerbaijan",2000,"Europe",1.45184799185933
"Azerbaijan",2001,"Europe",1.28093384546206
"Azerbaijan",2002,"Europe",1.71361773134376
"Azerbaijan",2003,"Europe",1.90791154596408
"Azerbaijan",2004,"Europe",2.01062722567948
"Azerbaijan",2005,"Europe",2.09248115518764
"Azerbaijan",2006,"Europe",1.9082082818713
"Azerbaijan",2007,"Europe",1.83880207556137
"Azerbaijan",2008,"Europe",1.77529127652075
"Azerbaijan",2009,"Europe",1.80269940926639
"Azerbaijan",2010,"Europe",2.19678003409707
"Azerbaijan",2011,"Europe",1.93787797735805
"Azerbaijan",2012,"Europe",1.54756250871601
"Azerbaijan",2013,"Europe",1.34077384581808
"Azerbaijan",2014,"Europe",1.19936219176825
"Azerbaijan",2015,"Europe",1.42359014586359
"Azerbaijan",2016,"Europe",1.59675785927673
"Azerbaijan",2017,"Europe",1.47613506511968
"Azerbaijan",2018,"Europe",1.48251321886043
"Azerbaijan",2019,"Europe",1.35686555042908
"North Macedonia",1990,"Europe",0.317726193800158
"North Macedonia",1991,"Europe",0.861200765556195
"North Macedonia",1992,"Europe",0.861200765556195
"North Macedonia",1993,"Europe",0.378436435720245
"North Macedonia",1994,"Europe",0.663203304186873
"North Macedonia",1995,"Europe",0.804241228065532
"North Macedonia",1996,"Europe",0.863311807083268
"North Macedonia",1997,"Europe",0.920282753143692
"North Macedonia",1998,"Europe",1.10459436034566
"North Macedonia",1999,"Europe",1.35273757759105
"North Macedonia",2000,"Europe",1.18172719537862
"North Macedonia",2001,"Europe",0.5527350268432
"North Macedonia",2002,"Europe",0.735248356578581
"North Macedonia",2003,"Europe",1.32255552015288
"North Macedonia",2004,"Europe",1.39177929135046
"North Macedonia",2005,"Europe",1.39202789296765
"North Macedonia",2006,"Europe",1.48613969608961
"North Macedonia",2007,"Europe",0.990655813829462
"North Macedonia",2008,"Europe",0.800655388275231
"North Macedonia",2009,"Europe",1.2065694301732
"North Macedonia",2010,"Europe",1.84829732018831
"North Macedonia",2011,"Europe",1.31479835941482
"North Macedonia",2012,"Europe",0.989912871744769
"North Macedonia",2013,"Europe",1.40241374299977
"North Macedonia",2014,"Europe",1.12525421961453
"North Macedonia",2015,"Europe",1.5535022801038
"North Macedonia",2016,"Europe",1.56464972964397
"North Macedonia",2017,"Europe",1.02460687535761
"North Macedonia",2018,"Europe",1.49559709601034
"North Macedonia",2019,"Europe",1.06194830429652
"Ireland",1965,"Europe",0.965842510703403
"Ireland",1966,"Europe",0.862045717021759
"Ireland",1967,"Europe",0.806029337616618
"Ireland",1968,"Europe",0.761739972025557
"Ireland",1969,"Europe",0.485507815781701
"Ireland",1970,"Europe",0.806029337616618
"Ireland",1971,"Europe",0.263901543786378
"Ireland",1972,"Europe",0.650239679548669
"Ireland",1973,"Europe",0.580538236177291
"Ireland",1974,"Europe",0.791634127274599
"Ireland",1975,"Europe",0.38117241553912
"Ireland",1976,"Europe",0.505612056713103
"Ireland",1977,"Europe",0.731405892677036
"Ireland",1978,"Europe",0.666803205220343
"Ireland",1979,"Europe",0.834646742833645
"Ireland",1980,"Europe",0.848440064965981
"Ireland",1981,"Europe",0.875885317239116
"Ireland",1982,"Europe",0.806029337616618
"Ireland",1983,"Europe",0.776568788699018
"Ireland",1984,"Europe",0.650239679548669
"Ireland",1985,"Europe",0.848440064965981
"Ireland",1986,"Europe",0.940788203474542
"Ireland",1987,"Europe",0.650239679548669
"Ireland",1988,"Europe",0.889125063801385
"Ireland",1989,"Europe",0.666803205220343
"Ireland",1990,"Europe",0.665775983763813
"Ireland",1991,"Europe",0.733328970192777
"Ireland",1992,"Europe",0.823736750263547
"Ireland",1993,"Europe",0.758466646680588
"Ireland",1994,"Europe",0.942348266193445
"Ireland",1995,"Europe",0.688637025082059
"Ireland",1996,"Europe",0.701115350209122
"Ireland",1997,"Europe",0.638162872227186
"Ireland",1998,"Europe",0.937660757610348
"Ireland",1999,"Europe",0.858661619037519
"Ireland",2000,"Europe",0.858661619037519
"Ireland",2001,"Europe",0.503801008829026
"Ireland",2002,"Europe",0.920681080175448
"Ireland",2003,"Europe",0.494086299761693
"Ireland",2004,"Europe",0.539413080617903
"Ireland",2005,"Europe",0.535323095366378
"Ireland",2006,"Europe",0.665775983763813
"Ireland",2007,"Europe",0.577175004307525
"Ireland",2008,"Europe",0.942348266193445
"Ireland",2009,"Europe",0.865418401500398
"Ireland",2010,"Europe",0.452348694007015
"Ireland",2011,"Europe",0.610308902250941
"Ireland",2012,"Europe",0.730924544893975
"Ireland",2013,"Europe",0.435023910349709
"Ireland",2014,"Europe",0.594982931772714
"Ireland",2015,"Europe",0.717839793150317
"Ireland",2016,"Europe",0.544066957545793
"Ireland",2017,"Europe",0.553310235372146
"Ireland",2018,"Europe",0.551007413398823
"Ireland",2019,"Europe",0.790727508898809
"Lithuania",1985,"Europe",0.0980337402713654
"Lithuania",1986,"Europe",0.0751074724868055
"Lithuania",1987,"Europe",0.0168571170664228
"Lithuania",1988,"Europe",0.0751074724868055
"Lithuania",1989,"Europe",0.0751074724868055
"Lithuania",1990,"Europe",0.148420005118273
"Lithuania",1991,"Europe",-0.0523464803722092
"Lithuania",1992,"Europe",-0.134674903326602
"Lithuania",1993,"Europe",0.0971267107307228
"Lithuania",1994,"Europe",0.235862323721984
"Lithuania",1995,"Europe",0.0449733656427312
"Lithuania",1996,"Europe",-0.0877389143080067
"Lithuania",1997,"Europe",-0.187535123846842
"Lithuania",1998,"Europe",0.155292884406035
"Lithuania",1999,"Europe",0.148420005118273
"Lithuania",2000,"Europe",-0.048140375327935
"Lithuania",2001,"Europe",-0.0965109003808437
"Lithuania",2002,"Europe",-0.0222456089473197
"Lithuania",2003,"Europe",-0.109814866007207
"Lithuania",2004,"Europe",0.138021297897375
"Lithuania",2005,"Europe",0.200488860749404
"Lithuania",2006,"Europe",0.0685927914656117
"Lithuania",2007,"Europe",0.119559235057639
"Lithuania",2008,"Europe",0.0685927914656117
"Lithuania",2009,"Europe",0.116003675756306
"Lithuania",2010,"Europe",0.349247428109936
"Lithuania",2011,"Europe",0.226338442210729
"Lithuania",2012,"Europe",0.093490343087339
"Lithuania",2013,"Europe",0.295650242100958
"Lithuania",2014,"Europe",0.0227394869694893
"Lithuania",2015,"Europe",-0.112049503808623
"Lithuania",2016,"Europe",0.140631129739746
"Lithuania",2017,"Europe",0.41607528722018
"Lithuania",2018,"Europe",0.120446153075867
"Lithuania",2019,"Europe",-0.142716302201595
"Belarus",1985,"Europe",-2.71810053695571
"Belarus",1986,"Europe",-2.71810053695571
"Belarus",1987,"Europe",-2.71810053695571
"Belarus",1988,"Europe",-2.71810053695571
"Belarus",1989,"Europe",-2.71810053695571
"Belarus",1990,"Europe",-2.71810053695571
"Belarus",1991,"Europe",-2.81341071676004
"Belarus",1992,"Europe",-2.86470401114759
"Belarus",1993,"Europe",-2.7646205525906
"Belarus",1994,"Europe",-2.7646205525906
"Belarus",1995,"Europe",-2.71810053695571
"Belarus",1996,"Europe",-2.91877123241786
"Belarus",1997,"Europe",-2.68824757380603
"Belarus",1998,"Europe",-2.43041846450393
"Belarus",1999,"Europe",-2.7646205525906
"Belarus",2000,"Europe",-2.46510402249182
"Belarus",2001,"Europe",-2.37515578582888
"Belarus",2002,"Europe",-2.40794560865187
"Belarus",2003,"Europe",-2.45340798272863
"Belarus",2004,"Europe",-2.31263542884755
"Belarus",2005,"Europe",-2.23492644452023
"Belarus",2006,"Europe",-2.26336437984076
"Belarus",2007,"Europe",-2.2730262907525
"Belarus",2008,"Europe",-2.1803674602698
"Belarus",2009,"Europe",-2.05572501506252
"Belarus",2010,"Europe",-2.06356819252355
"Belarus",2011,"Europe",-2.12863178587061
"Belarus",2012,"Europe",-1.63475572041839
"Belarus",2013,"Europe",-1.01335244471729
"Belarus",2014,"Europe",-1.14570389620196
"Belarus",2015,"Europe",-1.23443201181064
"Belarus",2016,"Europe",-1.00239343092757
"Belarus",2017,"Europe",0.0227394869694893
"Belarus",2018,"Europe",-0.204567165741274
"Belarus",2019,"Europe",-0.208254938820459
"Belgium",1965,"Europe",-0.266573109241546
"Belgium",1966,"Europe",-0.173163619009189
"Belgium",1967,"Europe",-0.398986142010455
"Belgium",1968,"Europe",-0.373966441048793
"Belgium",1969,"Europe",-0.432322562278047
"Belgium",1970,"Europe",-0.366725279792234
"Belgium",1971,"Europe",-0.962334670375562
"Belgium",1972,"Europe",-0.673344553263766
"Belgium",1973,"Europe",-0.723606388044654
"Belgium",1974,"Europe",-0.390084006069862
"Belgium",1975,"Europe",-0.657780036722654
"Belgium",1976,"Europe",-1.16155208844198
"Belgium",1977,"Europe",-0.45886588483528
"Belgium",1978,"Europe",-0.463624022281697
"Belgium",1979,"Europe",-0.415515443961666
"Belgium",1980,"Europe",-0.245900538436826
"Belgium",1981,"Europe",0.0657877405380032
"Belgium",1982,"Europe",-0.06720874969345
"Belgium",1983,"Europe",-0.0586889963486795
"Belgium",1984,"Europe",-0.0151136378100482
"Belgium",1985,"Europe",-0.214431610712188
"Belgium",1986,"Europe",-0.0377018671840115
"Belgium",1987,"Europe",0.183986836113016
"Belgium",1988,"Europe",0.00697561373642514
"Belgium",1989,"Europe",-0.154317360384357
"Belgium",1990,"Europe",-0.289016295464918
"Belgium",1991,"Europe",-0.436955775199535
"Belgium",1992,"Europe",-0.0439518875291828
"Belgium",1993,"Europe",-0.334075112021491
"Belgium",1994,"Europe",-0.0294288106908122
"Belgium",1995,"Europe",-0.0523464803722092
"Belgium",1996,"Europe",-0.39452516806983
"Belgium",1997,"Europe",-0.154317360384357
"Belgium",1998,"Europe",0.0870947068509337
"Belgium",1999,"Europe",-0.0439518875291828
"Belgium",2000,"Europe",0.253090627682162
"Belgium",2001,"Europe",0.204572165728774
"Belgium",2002,"Europe",-0.00300450902029872
"Belgium",2003,"Europe",-0.381260419411347
"Belgium",2004,"Europe",-0.141563564321787
"Belgium",2005,"Europe",-0.242071561199729
"Belgium",2006,"Europe",-0.0304592074847086
"Belgium",2007,"Europe",0.0421011760186353
"Belgium",2008,"Europe",0.0880108773227134
"Belgium",2009,"Europe",-0.139262067333508
"Belgium",2010,"Europe",-0.194799078305067
"Belgium",2011,"Europe",-0.657780036722654
"Belgium",2012,"Europe",-0.0725706928348354
"Belgium",2013,"Europe",-0.0171461588349705
"Belgium",2014,"Europe",-0.273121921120451
"Belgium",2015,"Europe",-0.204567165741274
"Belgium",2016,"Europe",-0.0618754037180874
"Belgium",2017,"Europe",-0.378336440719912
"Belgium",2018,"Europe",-0.236988958136263
"Belgium",2019,"Europe",-0.295714244149045
"Hungary",1965,"Europe",-1.52326021619305
"Hungary",1966,"Europe",-1.24479479884619
"Hungary",1967,"Europe",-1.43548460531066
"Hungary",1968,"Europe",-1.35867919408692
"Hungary",1969,"Europe",-1.29462717259407
"Hungary",1970,"Europe",-1.3704210119636
"Hungary",1971,"Europe",-1.2837377727948
"Hungary",1972,"Europe",-1.15201306539522
"Hungary",1973,"Europe",-1.23443201181064
"Hungary",1974,"Europe",-1.44816976483798
"Hungary",1975,"Europe",-0.770028224895903
"Hungary",1976,"Europe",-0.75928698306449
"Hungary",1977,"Europe",-0.858021823750179
"Hungary",1978,"Europe",-0.933945667112876
"Hungary",1979,"Europe",-0.877070018720874
"Hungary",1980,"Europe",-1.13631415585212
"Hungary",1981,"Europe",-0.740238788093796
"Hungary",1982,"Europe",-0.794073099149906
"Hungary",1983,"Europe",-0.818710403535291
"Hungary",1984,"Europe",-0.667479433811368
"Hungary",1985,"Europe",-0.818710403535291
"Hungary",1986,"Europe",-0.825536368605691
"Hungary",1987,"Europe",-0.736054681571222
"Hungary",1988,"Europe",-0.736054681571222
"Hungary",1989,"Europe",-0.800732391239883
"Hungary",1990,"Europe",-0.685179010910768
"Hungary",1991,"Europe",-0.599656837472606
"Hungary",1992,"Europe",-0.800732391239883
"Hungary",1993,"Europe",-0.752897184965719
"Hungary",1994,"Europe",-0.783071888087932
"Hungary",1995,"Europe",-0.770028224895903
"Hungary",1996,"Europe",-0.536143431750281
"Hungary",1997,"Europe",-0.49429632181478
"Hungary",1998,"Europe",-0.818710403535291
"Hungary",1999,"Europe",-0.667479433811368
"Hungary",2000,"Europe",-0.685179010910768
"Hungary",2001,"Europe",-0.648173814917214
"Hungary",2002,"Europe",-0.612489277542491
"Hungary",2003,"Europe",-0.742337424750717
"Hungary",2004,"Europe",-0.570929547835696
"Hungary",2005,"Europe",-0.592397277459802
"Hungary",2006,"Europe",-0.679244275390954
"Hungary",2007,"Europe",-0.565633860260986
"Hungary",2008,"Europe",-0.558616287602339
"Hungary",2009,"Europe",-0.49758039701597
"Hungary",2010,"Europe",-0.693147180559945
"Hungary",2011,"Europe",-0.536143431750281
"Hungary",2012,"Europe",-0.581605805827038
"Hungary",2013,"Europe",-0.588787165235702
"Hungary",2014,"Europe",-0.253602758798918
"Hungary",2015,"Europe",-0.507497833673316
"Hungary",2016,"Europe",-0.414001439130451
"Hungary",2017,"Europe",-0.579818495252942
"Hungary",2018,"Europe",-0.576253429088446
"Hungary",2019,"Europe",-0.588787165235702
"Luxembourg",1965,"Europe",-1.38629436111989
"Luxembourg",1966,"Europe",-1.48722027970985
"Luxembourg",1967,"Europe",-1.3704210119636
"Luxembourg",1968,"Europe",-1.3509272172826
"Luxembourg",1969,"Europe",-1.48280526150073
"Luxembourg",1970,"Europe",-1.39030238251743
"Luxembourg",1971,"Europe",-1.93102153656156
"Luxembourg",1972,"Europe",-1.77195684193188
"Luxembourg",1973,"Europe",-1.89047544216721
"Luxembourg",1974,"Europe",-1.52326021619305
"Luxembourg",1975,"Europe",-1.66073120682165
"Luxembourg",1976,"Europe",-2.09557092360972
"Luxembourg",1977,"Europe",-1.4784096500277
"Luxembourg",1978,"Europe",-1.52326021619305
"Luxembourg",1979,"Europe",-1.43969513784701
"Luxembourg",1980,"Europe",-1.38629436111989
"Luxembourg",1981,"Europe",-1.32425897020044
"Luxembourg",1982,"Europe",-1.43969513784701
"Luxembourg",1983,"Europe",-1.45243416362444
"Luxembourg",1984,"Europe",-1.39030238251743
"Luxembourg",1985,"Europe",-1.59454929994035
"Luxembourg",1986,"Europe",-1.39030238251743
"Luxembourg",1987,"Europe",-1.24479479884619
"Luxembourg",1988,"Europe",-1.32802545299591
"Luxembourg",1989,"Europe",-1.58474529984373
"Luxembourg",1990,"Europe",-1.58963528513792
"Luxembourg",1991,"Europe",-1.41469383564159
"Luxembourg",1992,"Europe",-1.58963528513792
"Luxembourg",1993,"Europe",-1.62964061975162
"Luxembourg",1994,"Europe",-1.39030238251743
"Luxembourg",1995,"Europe",-1.3704210119636
"Luxembourg",1996,"Europe",-1.73160554640831
"Luxembourg",1997,"Europe",-1.42295834549148
"Luxembourg",1998,"Europe",-1.11169752821677
"Luxembourg",1999,"Europe",-1.40242374304977
"Luxembourg",2000,"Europe",-1.04128722204884
"Luxembourg",2001,"Europe",-1.09064411901893
"Luxembourg",2002,"Europe",-1.2623083813389
"Luxembourg",2003,"Europe",-1.48722027970985
"Luxembourg",2004,"Europe",-1.23100147671386
"Luxembourg",2005,"Europe",-1.34707364796661
"Luxembourg",2006,"Europe",-1.17765549600856
"Luxembourg",2007,"Europe",-1.13943428318836
"Luxembourg",2008,"Europe",-1.02443289049386
"Luxembourg",2009,"Europe",-1.24479479884619
"Luxembourg",2010,"Europe",-1.23443201181064
"Luxembourg",2011,"Europe",-1.75446368448436
"Luxembourg",2012,"Europe",-1.33560124680437
"Luxembourg",2013,"Europe",-1.1551826401565
"Luxembourg",2014,"Europe",-1.25878104082093
"Luxembourg",2015,"Europe",-1.34323487165944
"Luxembourg",2016,"Europe",-1.20397280432594
"Luxembourg",2017,"Europe",-1.4961092271271
"Luxembourg",2018,"Europe",-1.42295834549148
"Luxembourg",2019,"Europe",-1.29828348379718
"Netherlands",1965,"Europe",-4.60517018598809
"Netherlands",1966,"Europe",-4.60517018598809
"Netherlands",1967,"Europe",-4.60517018598809
"Netherlands",1968,"Europe",-4.60517018598809
"Netherlands",1969,"Europe",-4.60517018598809
"Netherlands",1970,"Europe",-4.60517018598809
"Netherlands",1971,"Europe",-4.60517018598809
"Netherlands",1972,"Europe",-4.60517018598809
"Netherlands",1973,"Europe",-4.60517018598809
"Netherlands",1974,"Europe",-4.60517018598809
"Netherlands",1975,"Europe",-4.60517018598809
"Netherlands",1976,"Europe",-4.60517018598809
"Netherlands",1977,"Europe",-4.60517018598809
"Netherlands",1978,"Europe",-4.60517018598809
"Netherlands",1979,"Europe",-4.60517018598809
"Netherlands",1980,"Europe",-4.60517018598809
"Netherlands",1981,"Europe",-4.60517018598809
"Netherlands",1982,"Europe",-4.60517018598809
"Netherlands",1983,"Europe",-4.60517018598809
"Netherlands",1984,"Europe",-4.60517018598809
"Netherlands",1985,"Europe",-4.01738352108597
"Netherlands",1986,"Europe",-4.01738352108597
"Netherlands",1987,"Europe",-4.3428059215206
"Netherlands",1988,"Europe",-4.13516655674236
"Netherlands",1989,"Europe",-2.1803674602698
"Netherlands",1990,"Europe",-1.40242374304977
"Netherlands",1991,"Europe",-1.20731170559145
"Netherlands",1992,"Europe",-1.0700248318162
"Netherlands",1993,"Europe",-1.32425897020044
"Netherlands",1994,"Europe",-1.24479479884619
"Netherlands",1995,"Europe",-1.3704210119636
"Netherlands",1996,"Europe",-1.46101790731583
"Netherlands",1997,"Europe",-1.32425897020044
"Netherlands",1998,"Europe",-1.13320373343773
"Netherlands",1999,"Europe",-1.34323487165944
"Netherlands",2000,"Europe",-0.901402119380404
"Netherlands",2001,"Europe",-1.09661428600544
"Netherlands",2002,"Europe",-1.1679623668029
"Netherlands",2003,"Europe",-1.57987911019256
"Netherlands",2004,"Europe",-1.3130438993803
"Netherlands",2005,"Europe",-1.39836694235416
"Netherlands",2006,"Europe",-1.23443201181064
"Netherlands",2007,"Europe",-1.22417551164346
"Netherlands",2008,"Europe",-1.29462717259407
"Netherlands",2009,"Europe",-1.32802545299591
"Netherlands",2010,"Europe",-1.26584820804402
"Netherlands",2011,"Europe",-1.84516024595517
"Netherlands",2012,"Europe",-1.27654349716077
"Netherlands",2013,"Europe",-1.19402247347277
"Netherlands",2014,"Europe",-1.22077992264232
"Netherlands",2015,"Europe",-1.40649706843741
"Netherlands",2016,"Europe",-1.33941077522104
"Netherlands",2017,"Europe",-1.82015894374975
"Netherlands",2018,"Europe",-1.66073120682165
"Netherlands",2019,"Europe",-1.63989711991881
"Denmark",1965,"Europe",-2.53830742651512
"Denmark",1966,"Europe",-2.50103603171788
"Denmark",1967,"Europe",-2.53830742651512
"Denmark",1968,"Europe",-2.68824757380603
"Denmark",1969,"Europe",-2.64507540194082
"Denmark",1970,"Europe",-2.56394985712845
"Denmark",1971,"Europe",-2.56394985712845
"Denmark",1972,"Europe",-2.56394985712845
"Denmark",1973,"Europe",-2.56394985712845
"Denmark",1974,"Europe",-2.56394985712845
"Denmark",1975,"Europe",-2.68824757380603
"Denmark",1976,"Europe",-2.7646205525906
"Denmark",1977,"Europe",-2.50103603171788
"Denmark",1978,"Europe",-2.46510402249182
"Denmark",1979,"Europe",-2.39689577246529
"Denmark",1980,"Europe",-2.25379492882461
"Denmark",1981,"Europe",-2.21640739675299
"Denmark",1982,"Europe",-2.36446049671213
"Denmark",1983,"Europe",-2.2730262907525
"Denmark",1984,"Europe",-2.36446049671213
"Denmark",1985,"Europe",-2.37515578582888
"Denmark",1986,"Europe",-2.41911890925
"Denmark",1987,"Europe",-2.3859667019331
"Denmark",1988,"Europe",-2.29263476214088
"Denmark",1989,"Europe",-2.60369018577797
"Denmark",1990,"Europe",-2.43041846450393
"Denmark",1991,"Europe",-2.5133061243097
"Denmark",1992,"Europe",-2.44184716032755
"Denmark",1993,"Europe",-2.45340798272863
"Denmark",1994,"Europe",-2.29263476214088
"Denmark",1995,"Europe",-2.36446049671213
"Denmark",1996,"Europe",-2.74887219562247
"Denmark",1997,"Europe",-2.7646205525906
"Denmark",1998,"Europe",-2.45340798272863
"Denmark",1999,"Europe",-2.3538783873816
"Denmark",2000,"Europe",-2.36446049671213
"Denmark",2001,"Europe",-2.45340798272863
"Denmark",2002,"Europe",-2.33304430047875
"Denmark",2003,"Europe",-2.68824757380603
"Denmark",2004,"Europe",-2.50103603171788
"Denmark",2005,"Europe",-2.64507540194082
"Denmark",2006,"Europe",-2.61729583783375
"Denmark",2007,"Europe",-2.46510402249182
"Denmark",2008,"Europe",-2.55104645229255
"Denmark",2009,"Europe",-2.81341071676004
"Denmark",2010,"Europe",-2.74887219562247
"Denmark",2011,"Europe",-2.91877123241786
"Denmark",2012,"Europe",-2.90042209374967
"Denmark",2013,"Europe",-3.12356564506388
"Denmark",2014,"Europe",-3.03655426807425
"Denmark",2015,"Europe",-2.88240358824699
"Denmark",2016,"Europe",-2.84731226843572
"Denmark",2017,"Europe",-2.90042209374967
"Denmark",2018,"Europe",-3.05760767727208
"Denmark",2019,"Europe",-2.95651156040071
"Estonia",1985,"Europe",-4.60517018598809
"Estonia",1986,"Europe",-4.60517018598809
"Estonia",1987,"Europe",-4.60517018598809
"Estonia",1988,"Europe",-4.60517018598809
"Estonia",1989,"Europe",-4.60517018598809
"Estonia",1990,"Europe",-4.60517018598809
"Estonia",1991,"Europe",-4.60517018598809
"Estonia",1992,"Europe",-4.60517018598809
"Estonia",1993,"Europe",-4.60517018598809
"Estonia",1994,"Europe",-4.60517018598809
"Estonia",1995,"Europe",-4.60517018598809
"Estonia",1996,"Europe",-4.60517018598809
"Estonia",1997,"Europe",-4.60517018598809
"Estonia",1998,"Europe",-4.60517018598809
"Estonia",1999,"Europe",-3.86323284125871
"Estonia",2000,"Europe",-3.72970144863419
"Estonia",2001,"Europe",-3.54045944899566
"Estonia",2002,"Europe",-3.64965874096066
"Estonia",2003,"Europe",-3.10109278921182
"Estonia",2004,"Europe",-2.65926003693278
"Estonia",2005,"Europe",-2.67364877438488
"Estonia",2006,"Europe",-3.05760767727208
"Estonia",2007,"Europe",-2.68824757380603
"Estonia",2008,"Europe",-2.47693848013882
"Estonia",2009,"Europe",-2.36446049671213
"Estonia",2010,"Europe",-2.52572864430826
"Estonia",2011,"Europe",-2.43041846450393
"Estonia",2012,"Europe",-2.13707065451647
"Estonia",2013,"Europe",-2.56394985712845
"Estonia",2014,"Europe",-2.55104645229255
"Estonia",2015,"Europe",-2.55104645229255
"Estonia",2016,"Europe",-2.32278780031157
"Estonia",2017,"Europe",-2.59026716544583
"Estonia",2018,"Europe",-3.05760767727208
"Estonia",2019,"Europe",-2.99573227355399
"Cyprus",1965,"Europe",-4.60517018598809
"Cyprus",1966,"Europe",-4.60517018598809
"Cyprus",1967,"Europe",-4.60517018598809
"Cyprus",1968,"Europe",-4.60517018598809
"Cyprus",1969,"Europe",-4.60517018598809
"Cyprus",1970,"Europe",-4.60517018598809
"Cyprus",1971,"Europe",-4.60517018598809
"Cyprus",1972,"Europe",-4.60517018598809
"Cyprus",1973,"Europe",-4.60517018598809
"Cyprus",1974,"Europe",-4.60517018598809
"Cyprus",1975,"Europe",-4.60517018598809
"Cyprus",1976,"Europe",-4.60517018598809
"Cyprus",1977,"Europe",-4.60517018598809
"Cyprus",1978,"Europe",-4.60517018598809
"Cyprus",1979,"Europe",-4.60517018598809
"Cyprus",1980,"Europe",-4.60517018598809
"Cyprus",1981,"Europe",-4.60517018598809
"Cyprus",1982,"Europe",-4.60517018598809
"Cyprus",1983,"Europe",-4.60517018598809
"Cyprus",1984,"Europe",-4.60517018598809
"Cyprus",1985,"Europe",-4.60517018598809
"Cyprus",1986,"Europe",-4.60517018598809
"Cyprus",1987,"Europe",-4.60517018598809
"Cyprus",1988,"Europe",-4.60517018598809
"Cyprus",1989,"Europe",-4.60517018598809
"Cyprus",1990,"Europe",-4.60517018598809
"Cyprus",1991,"Europe",-4.60517018598809
"Cyprus",1992,"Europe",-4.60517018598809
"Cyprus",1993,"Europe",-4.60517018598809
"Cyprus",1994,"Europe",-4.60517018598809
"Cyprus",1995,"Europe",-4.60517018598809
"Cyprus",1996,"Europe",-4.60517018598809
"Cyprus",1997,"Europe",-4.60517018598809
"Cyprus",1998,"Europe",-4.60517018598809
"Cyprus",1999,"Europe",-4.60517018598809
"Cyprus",2000,"Europe",-4.60517018598809
